"Date_reported","Country_code","Country","WHO_region","New_cases","Cumulative_cases","New_deaths","Cumulative_deaths"
2021-01-09,"ES","Spain","EURO",26809,2114494,241,56248
2021-01-10,"ES","Spain","EURO",32911,2147405,245,56493
2021-01-11,"ES","Spain","EURO",19322,2166727,230,56723
2021-01-12,"ES","Spain","EURO",13945,2180672,246,56969
2021-01-13,"ES","Spain","EURO",32539,2213211,287,57256
2021-01-14,"ES","Spain","EURO",37411,2250622,291,57547
2021-01-15,"ES","Spain","EURO",39014,2289636,290,57837
2021-01-16,"ES","Spain","EURO",38438,2328074,320,58157
2021-01-17,"ES","Spain","EURO",43015,2371089,399,58556
2021-01-18,"ES","Spain","EURO",25036,2396125,364,58920
2021-01-19,"ES","Spain","EURO",18675,2414800,369,59289
2021-01-20,"ES","Spain","EURO",35816,2450616,413,59702
2021-01-21,"ES","Spain","EURO",42497,2493113,490,60192
2021-01-22,"ES","Spain","EURO",41988,2535101,462,60654
2021-01-23,"ES","Spain","EURO",40908,2576009,495,61149
2021-01-24,"ES","Spain","EURO",42303,2618312,570,61719
2021-01-25,"ES","Spain","EURO",23855,2642167,453,62172
2021-01-26,"ES","Spain","EURO",17352,2659519,522,62694
2021-01-27,"ES","Spain","EURO",32857,2692376,535,63229
2021-01-28,"ES","Spain","EURO",37569,2729945,555,63784
2021-01-29,"ES","Spain","EURO",35889,2765834,604,64388
2021-01-30,"ES","Spain","EURO",33450,2799284,578,64966
2021-01-31,"ES","Spain","EURO",32428,2831712,541,65507
2021-02-01,"ES","Spain","EURO",18236,2849948,518,66025
2021-02-02,"ES","Spain","EURO",11755,2861703,492,66517
2021-02-03,"ES","Spain","EURO",22574,2884277,550,67067
2021-02-04,"ES","Spain","EURO",26103,2910380,496,67563
2021-02-05,"ES","Spain","EURO",23872,2934252,503,68066
2021-02-06,"ES","Spain","EURO",21198,2955450,496,68562
2021-02-07,"ES","Spain","EURO",20233,2975683,469,69031
2021-02-08,"ES","Spain","EURO",10353,2986036,418,69449
2021-02-09,"ES","Spain","EURO",6113,2992149,388,69837
2021-02-10,"ES","Spain","EURO",13835,3005984,418,70255
2021-02-11,"ES","Spain","EURO",15404,3021388,395,70650
2021-02-12,"ES","Spain","EURO",13399,3034787,415,71065
2021-02-13,"ES","Spain","EURO",11904,3046691,364,71429
2021-02-14,"ES","Spain","EURO",11742,3058433,342,71771
2021-02-15,"ES","Spain","EURO",5773,3064206,286,72057
2021-02-16,"ES","Spain","EURO",3587,3067793,249,72306
2021-02-17,"ES","Spain","EURO",8888,3076681,291,72597
2021-02-18,"ES","Spain","EURO",9899,3086580,298,72895
2021-02-19,"ES","Spain","EURO",8650,3095230,262,73157
2021-02-20,"ES","Spain","EURO",8222,3103452,244,73401
2021-02-21,"ES","Spain","EURO",7995,3111447,226,73627
2021-02-22,"ES","Spain","EURO",4030,3115477,186,73813
2021-02-23,"ES","Spain","EURO",2681,3118158,185,73998
2021-02-24,"ES","Spain","EURO",6863,3125021,231,74229
2021-02-25,"ES","Spain","EURO",7402,3132423,188,74417
2021-02-26,"ES","Spain","EURO",6516,3138939,208,74625
2021-02-27,"ES","Spain","EURO",6201,3145140,198,74823
2021-02-28,"ES","Spain","EURO",6497,3151637,178,75001
2021-03-01,"ES","Spain","EURO",3223,3154860,165,75166
2021-03-02,"ES","Spain","EURO",2249,3157109,150,75316
2021-03-03,"ES","Spain","EURO",5407,3162516,138,75454
2021-03-04,"ES","Spain","EURO",5911,3168427,154,75608
2021-03-05,"ES","Spain","EURO",5985,3174412,148,75756
2021-03-06,"ES","Spain","EURO",5643,3180055,139,75895
2021-03-07,"ES","Spain","EURO",5762,3185817,133,76028
2021-03-08,"ES","Spain","EURO",2884,3188701,129,76157
2021-03-09,"ES","Spain","EURO",2060,3190761,99,76256
2021-03-10,"ES","Spain","EURO",5149,3195910,124,76380
2021-03-11,"ES","Spain","EURO",5701,3201611,122,76502
2021-03-12,"ES","Spain","EURO",5544,3207155,106,76608
2021-03-13,"ES","Spain","EURO",5397,3212552,97,76705
2021-03-14,"ES","Spain","EURO",5860,3218412,108,76813
2021-03-15,"ES","Spain","EURO",2844,3221256,88,76901
2021-03-16,"ES","Spain","EURO",1992,3223248,81,76982
2021-03-17,"ES","Spain","EURO",5621,3228869,108,77090
2021-03-18,"ES","Spain","EURO",6139,3235008,115,77205
2021-03-19,"ES","Spain","EURO",5883,3240891,96,77301
2021-03-20,"ES","Spain","EURO",6433,3247324,72,77373
2021-03-21,"ES","Spain","EURO",4723,3252047,70,77443
2021-03-22,"ES","Spain","EURO",2957,3255004,70,77513
2021-03-23,"ES","Spain","EURO",2318,3257322,67,77580
2021-03-24,"ES","Spain","EURO",6193,3263515,73,77653
2021-03-25,"ES","Spain","EURO",7441,3270956,97,77750
2021-03-26,"ES","Spain","EURO",6983,3277939,65,77815
2021-03-27,"ES","Spain","EURO",7381,3285320,72,77887
2021-03-28,"ES","Spain","EURO",7716,3293036,89,77976
2021-03-29,"ES","Spain","EURO",4149,3297185,67,78043
2021-03-30,"ES","Spain","EURO",2979,3300164,74,78117
2021-03-31,"ES","Spain","EURO",7444,3307608,89,78206
2021-04-01,"ES","Spain","EURO",8277,3315885,84,78290
2021-04-02,"ES","Spain","EURO",9065,3324950,83,78373
2021-04-03,"ES","Spain","EURO",5744,3330694,81,78454
2021-04-04,"ES","Spain","EURO",3889,3334583,71,78525
2021-04-05,"ES","Spain","EURO",4620,3339203,79,78604
2021-04-06,"ES","Spain","EURO",4294,3343497,61,78665
2021-04-07,"ES","Spain","EURO",7755,3351252,76,78741
2021-04-08,"ES","Spain","EURO",10949,3362201,88,78829
2021-04-09,"ES","Spain","EURO",10689,3372890,93,78922
2021-04-10,"ES","Spain","EURO",10435,3383325,85,79007
2021-04-11,"ES","Spain","EURO",10604,3393929,85,79092
2021-04-12,"ES","Spain","EURO",5691,3399620,90,79182
2021-04-13,"ES","Spain","EURO",3975,3403595,52,79234
2021-04-14,"ES","Spain","EURO",9065,3412660,99,79333
2021-04-15,"ES","Spain","EURO",10234,3422894,80,79413
2021-04-16,"ES","Spain","EURO",10391,3433285,93,79506
2021-04-17,"ES","Spain","EURO",9801,3443086,82,79588
2021-04-18,"ES","Spain","EURO",10123,3453209,83,79671
2021-04-19,"ES","Spain","EURO",5378,3458587,81,79752
2021-04-20,"ES","Spain","EURO",3959,3462546,60,79812
2021-04-21,"ES","Spain","EURO",8779,3471325,87,79899
2021-04-22,"ES","Spain","EURO",10700,3482025,79,79978
2021-04-23,"ES","Spain","EURO",9812,3491837,74,80052
2021-04-24,"ES","Spain","EURO",9798,3501635,70,80122
2021-04-25,"ES","Spain","EURO",9997,3511632,78,80200
2021-04-26,"ES","Spain","EURO",5057,3516689,76,80276
2021-04-27,"ES","Spain","EURO",3868,3520557,63,80339
2021-04-28,"ES","Spain","EURO",8903,3529460,71,80410
2021-04-29,"ES","Spain","EURO",9772,3539232,72,80482
2021-04-30,"ES","Spain","EURO",9293,3548525,72,80554
2021-05-01,"ES","Spain","EURO",8901,3557426,65,80619
2021-05-02,"ES","Spain","EURO",9036,3566462,70,80689
2021-05-03,"ES","Spain","EURO",3930,3570392,56,80745
2021-05-04,"ES","Spain","EURO",3126,3573518,55,80800
2021-05-05,"ES","Spain","EURO",6034,3579552,79,80879
2021-05-06,"ES","Spain","EURO",7566,3587118,70,80949
2021-05-07,"ES","Spain","EURO",7922,3595040,69,81018
2021-05-08,"ES","Spain","EURO",6978,3602018,65,81083
2021-05-09,"ES","Spain","EURO",7529,3609547,71,81154
2021-05-10,"ES","Spain","EURO",3450,3612997,54,81208
2021-05-11,"ES","Spain","EURO",2439,3615436,52,81260
2021-05-12,"ES","Spain","EURO",6023,3621459,55,81315
2021-05-13,"ES","Spain","EURO",5995,3627454,55,81370
2021-05-14,"ES","Spain","EURO",5938,3633392,67,81437
2021-05-15,"ES","Spain","EURO",5690,3639082,59,81496
2021-05-16,"ES","Spain","EURO",5977,3645059,45,81541
2021-05-17,"ES","Spain","EURO",2870,3647929,44,81585
2021-05-18,"ES","Spain","EURO",2216,3650145,41,81626
2021-05-19,"ES","Spain","EURO",5156,3655301,33,81659
2021-05-20,"ES","Spain","EURO",5979,3661280,35,81694
2021-05-21,"ES","Spain","EURO",5416,3666696,49,81743
2021-05-22,"ES","Spain","EURO",5459,3672155,33,81776
2021-05-23,"ES","Spain","EURO",5647,3677802,45,81821
2021-05-24,"ES","Spain","EURO",2711,3680513,34,81855
2021-05-25,"ES","Spain","EURO",1989,3682502,34,81889
2021-05-26,"ES","Spain","EURO",4551,3687053,36,81925
2021-05-27,"ES","Spain","EURO",5442,3692495,21,81946
2021-05-28,"ES","Spain","EURO",5280,3697775,36,81982
2021-05-29,"ES","Spain","EURO",5346,3703121,18,82000
2021-05-30,"ES","Spain","EURO",5341,3708462,23,82023
2021-05-31,"ES","Spain","EURO",2921,3711383,22,82045
2021-06-01,"ES","Spain","EURO",1955,3713338,30,82075
2021-06-02,"ES","Spain","EURO",4833,3718171,39,82114
2021-06-03,"ES","Spain","EURO",5138,3723309,25,82139
2021-06-04,"ES","Spain","EURO",5128,3728437,34,82173
2021-06-05,"ES","Spain","EURO",4464,3732901,29,82202
2021-06-06,"ES","Spain","EURO",4583,3737484,32,82234
2021-06-07,"ES","Spain","EURO",2443,3739927,26,82260
2021-06-08,"ES","Spain","EURO",1715,3741642,26,82286
2021-06-09,"ES","Spain","EURO",4173,3745815,19,82305
2021-06-10,"ES","Spain","EURO",4155,3749970,30,82335
2021-06-11,"ES","Spain","EURO",4111,3754081,18,82353
2021-06-12,"ES","Spain","EURO",4126,3758207,26,82379
2021-06-13,"ES","Spain","EURO",4005,3762212,11,82390
2021-06-14,"ES","Spain","EURO",2214,3764426,22,82412
2021-06-15,"ES","Spain","EURO",1554,3765980,18,82430
2021-06-16,"ES","Spain","EURO",3620,3769600,18,82448
2021-06-17,"ES","Spain","EURO",4069,3773669,23,82471
2021-06-18,"ES","Spain","EURO",3979,3777648,22,82493
2021-06-19,"ES","Spain","EURO",3993,3781641,23,82516
2021-06-20,"ES","Spain","EURO",4013,3785654,18,82534
2021-06-21,"ES","Spain","EURO",2267,3787921,9,82543
2021-06-22,"ES","Spain","EURO",1669,3789590,16,82559
2021-06-23,"ES","Spain","EURO",3866,3793456,19,82578
2021-06-24,"ES","Spain","EURO",4425,3797881,19,82597
2021-06-25,"ES","Spain","EURO",5028,3802909,19,82616
2021-06-26,"ES","Spain","EURO",3893,3806802,14,82630
2021-06-27,"ES","Spain","EURO",5692,3812494,12,82642
2021-06-28,"ES","Spain","EURO",3756,3816250,13,82655
2021-06-29,"ES","Spain","EURO",3123,3819373,19,82674
2021-06-30,"ES","Spain","EURO",8134,3827507,16,82690
2021-07-01,"ES","Spain","EURO",10732,3838239,14,82704
2021-07-02,"ES","Spain","EURO",13112,3851351,13,82717
2021-07-03,"ES","Spain","EURO",14066,3865417,15,82732
2021-07-04,"ES","Spain","EURO",14977,3880394,6,82738
2021-07-05,"ES","Spain","EURO",10294,3890688,17,82755
2021-07-06,"ES","Spain","EURO",7642,3898330,9,82764
2021-07-07,"ES","Spain","EURO",16932,3915262,12,82776
2021-07-08,"ES","Spain","EURO",20514,3935776,12,82788
2021-07-09,"ES","Spain","EURO",23091,3958867,10,82798
2021-07-10,"ES","Spain","EURO",22808,3981675,8,82806
2021-07-11,"ES","Spain","EURO",24579,4006254,15,82821
2021-07-12,"ES","Spain","EURO",15090,4021344,17,82838
2021-07-13,"ES","Spain","EURO",12308,4033652,16,82854
2021-07-14,"ES","Spain","EURO",25851,4059503,19,82873
2021-07-15,"ES","Spain","EURO",28467,4087970,20,82893
2021-07-16,"ES","Spain","EURO",29930,4117900,19,82912
2021-07-17,"ES","Spain","EURO",29590,4147490,20,82932
2021-07-18,"ES","Spain","EURO",29747,4177237,42,82974
2021-07-19,"ES","Spain","EURO",18571,4195808,21,82995
2021-07-20,"ES","Spain","EURO",14506,4210314,27,83022
2021-07-21,"ES","Spain","EURO",29854,4240168,34,83056
2021-07-22,"ES","Spain","EURO",31874,4272042,48,83104
2021-07-23,"ES","Spain","EURO",31907,4303949,54,83158
2021-07-24,"ES","Spain","EURO",31106,4335055,52,83210
2021-07-25,"ES","Spain","EURO",30227,4365282,50,83260
2021-07-26,"ES","Spain","EURO",18211,4383493,87,83347
2021-07-27,"ES","Spain","EURO",12707,4396200,60,83407
2021-07-28,"ES","Spain","EURO",25802,4422002,64,83471
2021-07-29,"ES","Spain","EURO",28961,4450963,81,83552
2021-07-30,"ES","Spain","EURO",27105,4478068,72,83624
2021-07-31,"ES","Spain","EURO",25675,4503743,75,83699
2021-08-01,"ES","Spain","EURO",25819,4529562,98,83797
2021-08-02,"ES","Spain","EURO",14829,4544391,86,83883
2021-08-03,"ES","Spain","EURO",9626,4554017,83,83966
2021-08-04,"ES","Spain","EURO",19865,4573882,94,84060
2021-08-05,"ES","Spain","EURO",21657,4595539,97,84157
2021-08-06,"ES","Spain","EURO",20632,4616171,122,84279
2021-08-07,"ES","Spain","EURO",19636,4635807,98,84377
2021-08-08,"ES","Spain","EURO",19206,4655013,116,84493
2021-08-09,"ES","Spain","EURO",11018,4666031,90,84583
2021-08-10,"ES","Spain","EURO",7272,4673303,79,84662
2021-08-11,"ES","Spain","EURO",15147,4688450,117,84779
2021-08-12,"ES","Spain","EURO",17271,4705721,104,84883
2021-08-13,"ES","Spain","EURO",15847,4721568,109,84992
2021-08-14,"ES","Spain","EURO",14908,4736476,130,85122
2021-08-15,"ES","Spain","EURO",13937,4750413,110,85232
2021-08-16,"ES","Spain","EURO",8068,4758481,115,85347
2021-08-17,"ES","Spain","EURO",5579,4764060,117,85464
2021-08-18,"ES","Spain","EURO",9642,4773702,111,85575
2021-08-19,"ES","Spain","EURO",12047,4785749,134,85709
2021-08-20,"ES","Spain","EURO",12647,4798396,108,85817
2021-08-21,"ES","Spain","EURO",11779,4810175,98,85915
2021-08-22,"ES","Spain","EURO",11786,4821961,96,86011
2021-08-23,"ES","Spain","EURO",6517,4828478,87,86098
2021-08-24,"ES","Spain","EURO",4110,4832588,80,86178
2021-08-25,"ES","Spain","EURO",9849,4842437,102,86280
2021-08-26,"ES","Spain","EURO",9888,4852325,90,86370
2021-08-27,"ES","Spain","EURO",9101,4861426,112,86482
2021-08-28,"ES","Spain","EURO",8203,4869629,88,86570
2021-08-29,"ES","Spain","EURO",8137,4877766,88,86658
2021-08-30,"ES","Spain","EURO",4038,4881804,79,86737
2021-08-31,"ES","Spain","EURO",2695,4884499,76,86813
2021-09-01,"ES","Spain","EURO",6280,4890779,95,86908
2021-09-02,"ES","Spain","EURO",7152,4897931,88,86996
2021-09-03,"ES","Spain","EURO",5969,4903900,92,87088
2021-09-04,"ES","Spain","EURO",5279,4909179,73,87161
2021-09-05,"ES","Spain","EURO",4922,4914101,79,87240
2021-09-06,"ES","Spain","EURO",2725,4916826,57,87297
2021-09-07,"ES","Spain","EURO",1908,4918734,59,87356
2021-09-08,"ES","Spain","EURO",4238,4922972,67,87423
2021-09-09,"ES","Spain","EURO",4722,4927694,60,87483
2021-09-10,"ES","Spain","EURO",3723,4931417,67,87550
2021-09-11,"ES","Spain","EURO",3718,4935135,67,87617
2021-09-12,"ES","Spain","EURO",3784,4938919,59,87676
2021-09-13,"ES","Spain","EURO",1730,4940649,42,87718
2021-09-14,"ES","Spain","EURO",1280,4941929,57,87775
2021-09-15,"ES","Spain","EURO",3368,4945297,44,87819
2021-09-16,"ES","Spain","EURO",3423,4948720,58,87877
2021-09-17,"ES","Spain","EURO",2903,4951623,62,87939
2021-09-18,"ES","Spain","EURO",2902,4954525,49,87988
2021-09-19,"ES","Spain","EURO",2968,4957493,49,88037
2021-09-20,"ES","Spain","EURO",1395,4958888,47,88084
2021-09-21,"ES","Spain","EURO",902,4959790,47,88131
2021-09-22,"ES","Spain","EURO",2401,4962191,39,88170
2021-09-23,"ES","Spain","EURO",2730,4964921,44,88214
2021-09-24,"ES","Spain","EURO",2506,4967427,33,88247
2021-09-25,"ES","Spain","EURO",2309,4969736,29,88276
2021-09-26,"ES","Spain","EURO",2464,4972200,38,88314
2021-09-27,"ES","Spain","EURO",1234,4973434,29,88343
2021-09-28,"ES","Spain","EURO",822,4974256,23,88366
2021-09-29,"ES","Spain","EURO",2470,4976726,23,88389
2021-09-30,"ES","Spain","EURO",2229,4978955,22,88411
2021-10-01,"ES","Spain","EURO",2047,4981002,25,88436
2021-10-02,"ES","Spain","EURO",1852,4982854,32,88468
2021-10-03,"ES","Spain","EURO",1869,4984723,28,88496
2021-10-04,"ES","Spain","EURO",983,4985706,32,88528
2021-10-05,"ES","Spain","EURO",691,4986397,18,88546
2021-10-06,"ES","Spain","EURO",1876,4988273,27,88573
2021-10-07,"ES","Spain","EURO",1805,4990078,13,88586
2021-10-08,"ES","Spain","EURO",1753,4991831,25,88611
2021-10-09,"ES","Spain","EURO",1666,4993497,27,88638
2021-10-10,"ES","Spain","EURO",1819,4995316,19,88657
2021-10-11,"ES","Spain","EURO",894,4996210,17,88674
2021-10-12,"ES","Spain","EURO",528,4996738,18,88692
2021-10-13,"ES","Spain","EURO",1978,4998716,23,88715
2021-10-14,"ES","Spain","EURO",828,4999544,15,88730
2021-10-15,"ES","Spain","EURO",1873,5001417,21,88751
2021-10-16,"ES","Spain","EURO",2036,5003453,18,88769
2021-10-17,"ES","Spain","EURO",2016,5005469,17,88786
2021-10-18,"ES","Spain","EURO",1114,5006583,14,88800
2021-10-19,"ES","Spain","EURO",773,5007356,16,88816
2021-10-20,"ES","Spain","EURO",2125,5009481,14,88830
2021-10-21,"ES","Spain","EURO",2099,5011580,18,88848
2021-10-22,"ES","Spain","EURO",2103,5013683,23,88871
2021-10-23,"ES","Spain","EURO",1987,5015670,22,88893
2021-10-24,"ES","Spain","EURO",2104,5017774,14,88907
2021-10-25,"ES","Spain","EURO",1136,5018910,16,88923
2021-10-26,"ES","Spain","EURO",845,5019755,14,88937
2021-10-27,"ES","Spain","EURO",2260,5022015,16,88953
2021-10-28,"ES","Spain","EURO",2111,5024126,14,88967
2021-10-29,"ES","Spain","EURO",2125,5026251,16,88983
2021-10-30,"ES","Spain","EURO",2171,5028422,17,89000
2021-10-31,"ES","Spain","EURO",2440,5030862,7,89007
2021-11-01,"ES","Spain","EURO",1369,5032231,18,89025
2021-11-02,"ES","Spain","EURO",952,5033183,12,89037
2021-11-03,"ES","Spain","EURO",1010,5034193,15,89052
2021-11-04,"ES","Spain","EURO",2876,5037069,9,89061
2021-11-05,"ES","Spain","EURO",2936,5040005,19,89080
2021-11-06,"ES","Spain","EURO",2998,5043003,10,89090
2021-11-07,"ES","Spain","EURO",3190,5046193,10,89100
2021-11-08,"ES","Spain","EURO",1835,5048028,14,89114
2021-11-09,"ES","Spain","EURO",1213,5049241,18,89132
2021-11-10,"ES","Spain","EURO",3446,5052687,29,89161
2021-11-11,"ES","Spain","EURO",3824,5056511,24,89185
2021-11-12,"ES","Spain","EURO",3891,5060402,21,89206
2021-11-13,"ES","Spain","EURO",4338,5064740,18,89224
2021-11-14,"ES","Spain","EURO",4906,5069646,27,89251
2021-11-15,"ES","Spain","EURO",2900,5072546,17,89268
2021-11-16,"ES","Spain","EURO",2142,5074688,20,89288
2021-11-17,"ES","Spain","EURO",5596,5080284,23,89311
2021-11-18,"ES","Spain","EURO",6335,5086619,23,89334
2021-11-19,"ES","Spain","EURO",6470,5093089,21,89355
2021-11-20,"ES","Spain","EURO",6851,5099940,22,89377
2021-11-21,"ES","Spain","EURO",7746,5107686,13,89390
2021-11-22,"ES","Spain","EURO",4487,5112173,20,89410
2021-11-23,"ES","Spain","EURO",3169,5115342,26,89436
2021-11-24,"ES","Spain","EURO",8141,5123483,31,89467
2021-11-25,"ES","Spain","EURO",9120,5132603,25,89492
2021-11-26,"ES","Spain","EURO",9632,5142235,18,89510
2021-11-27,"ES","Spain","EURO",9909,5152144,29,89539
2021-11-28,"ES","Spain","EURO",11061,5163205,30,89569
2021-11-29,"ES","Spain","EURO",6777,5169982,29,89598
2021-11-30,"ES","Spain","EURO",4537,5174519,22,89620
2021-12-01,"ES","Spain","EURO",11546,5186065,40,89660
2021-12-02,"ES","Spain","EURO",13305,5199370,43,89703
2021-12-03,"ES","Spain","EURO",14351,5213721,37,89740
2021-12-04,"ES","Spain","EURO",15571,5229292,36,89776
2021-12-05,"ES","Spain","EURO",16166,5245458,40,89816
2021-12-06,"ES","Spain","EURO",11090,5256548,38,89854
2021-12-07,"ES","Spain","EURO",7674,5264222,43,89897
2021-12-08,"ES","Spain","EURO",8029,5272251,51,89948
2021-12-09,"ES","Spain","EURO",18268,5290519,45,89993
2021-12-10,"ES","Spain","EURO",12044,5302563,46,90039
2021-12-11,"ES","Spain","EURO",21259,5323822,50,90089
2021-12-12,"ES","Spain","EURO",26233,5350055,51,90140
2021-12-13,"ES","Spain","EURO",16740,5366795,52,90192
2021-12-14,"ES","Spain","EURO",12986,5379781,44,90236
2021-12-15,"ES","Spain","EURO",27317,5407098,62,90298
2021-12-16,"ES","Spain","EURO",32470,5439568,63,90361
2021-12-17,"ES","Spain","EURO",37160,5476728,48,90409
2021-12-18,"ES","Spain","EURO",39001,5515729,88,90497
2021-12-19,"ES","Spain","EURO",44566,5560295,77,90574
2021-12-20,"ES","Spain","EURO",26874,5587169,64,90638
2021-12-21,"ES","Spain","EURO",22492,5609661,71,90709
2021-12-22,"ES","Spain","EURO",55347,5665008,85,90794
2021-12-23,"ES","Spain","EURO",74753,5739761,73,90867
2021-12-24,"ES","Spain","EURO",86703,5826464,75,90942
2021-12-25,"ES","Spain","EURO",97354,5923818,83,91025
2021-12-26,"ES","Spain","EURO",75688,5999506,74,91099
2021-12-27,"ES","Spain","EURO",47311,6046817,82,91181
2021-12-28,"ES","Spain","EURO",52945,6099762,84,91265
2021-12-29,"ES","Spain","EURO",116892,6216654,96,91361
2021-12-30,"ES","Spain","EURO",138713,6355367,92,91453
2021-12-31,"ES","Spain","EURO",150534,6505901,102,91555
2022-01-01,"ES","Spain","EURO",148244,6654145,101,91656
2022-01-02,"ES","Spain","EURO",105807,6759952,94,91750
2022-01-03,"ES","Spain","EURO",59469,6819421,105,91855
2022-01-04,"ES","Spain","EURO",71719,6891140,102,91957
2022-01-05,"ES","Spain","EURO",147269,7038409,137,92094
2022-01-06,"ES","Spain","EURO",167617,7206026,140,92234
2022-01-07,"ES","Spain","EURO",163221,7369247,121,92355
2022-01-08,"ES","Spain","EURO",76316,7445563,115,92470
2022-01-09,"ES","Spain","EURO",150321,7595884,125,92595
2022-01-10,"ES","Spain","EURO",91741,7687625,140,92735
2022-01-11,"ES","Spain","EURO",93010,7780635,137,92872
2022-01-12,"ES","Spain","EURO",176089,7956724,180,93052
2022-01-13,"ES","Spain","EURO",171896,8128620,158,93210
2022-01-14,"ES","Spain","EURO",160829,8289449,171,93381
2022-01-15,"ES","Spain","EURO",149884,8439333,183,93564
2022-01-16,"ES","Spain","EURO",134461,8573794,192,93756
2022-01-17,"ES","Spain","EURO",85744,8659538,180,93936
2022-01-18,"ES","Spain","EURO",75699,8735237,213,94149
2022-01-19,"ES","Spain","EURO",156097,8891334,217,94366
2022-01-20,"ES","Spain","EURO",148661,9039995,213,94579
2022-01-21,"ES","Spain","EURO",141956,9181951,224,94803
2022-01-22,"ES","Spain","EURO",132547,9314498,208,95011
2022-01-23,"ES","Spain","EURO",127406,9441904,226,95237
2022-01-24,"ES","Spain","EURO",72780,9514684,191,95428
2022-01-25,"ES","Spain","EURO",66420,9581104,202,95630
2022-01-26,"ES","Spain","EURO",131194,9712298,247,95877
2022-01-27,"ES","Spain","EURO",118518,9830816,246,96123
2022-01-28,"ES","Spain","EURO",109985,9940801,237,96360
2022-01-29,"ES","Spain","EURO",93829,10034630,220,96580
2022-01-30,"ES","Spain","EURO",84632,10119262,249,96829
2022-01-31,"ES","Spain","EURO",47007,10166269,245,97074
2022-02-01,"ES","Spain","EURO",39887,10206156,228,97302
2022-02-02,"ES","Spain","EURO",80659,10286815,265,97567
2022-02-03,"ES","Spain","EURO",72148,10358963,249,97816
2022-02-04,"ES","Spain","EURO",66464,10425427,237,98053
2022-02-05,"ES","Spain","EURO",58306,10483733,236,98289
2022-02-06,"ES","Spain","EURO",53554,10537287,229,98518
2022-02-07,"ES","Spain","EURO",27977,10565264,212,98730
2022-02-08,"ES","Spain","EURO",23745,10589009,218,98948
2022-02-09,"ES","Spain","EURO",53074,10642083,212,99160
2022-02-10,"ES","Spain","EURO",46501,10688584,219,99379
2022-02-11,"ES","Spain","EURO",42894,10731478,222,99601
2022-02-12,"ES","Spain","EURO",37419,10768897,182,99783
2022-02-13,"ES","Spain","EURO",32887,10801784,207,99990
2022-02-14,"ES","Spain","EURO",16608,10818392,161,100151
2022-02-15,"ES","Spain","EURO",14344,10832736,168,100319
2022-02-16,"ES","Spain","EURO",32677,10865413,155,100474
2022-02-17,"ES","Spain","EURO",29941,10895354,184,100658
2022-02-18,"ES","Spain","EURO",27169,10922523,149,100807
2022-02-19,"ES","Spain","EURO",24068,10946591,130,100937
2022-02-20,"ES","Spain","EURO",22570,10969161,99,101036
2022-02-21,"ES","Spain","EURO",11530,10980691,102,101138
2022-02-22,"ES","Spain","EURO",10075,10990766,96,101234
2022-02-23,"ES","Spain","EURO",23654,11014420,95,101329
2022-02-24,"ES","Spain","EURO",21979,11036399,122,101451
2022-02-25,"ES","Spain","EURO",20949,11057348,100,101551
2022-02-26,"ES","Spain","EURO",18169,11075517,91,101642
2022-02-27,"ES","Spain","EURO",16323,11091840,95,101737
2022-02-28,"ES","Spain","EURO",8811,11100651,77,101814
2022-03-01,"ES","Spain","EURO",7569,11108220,62,101876
2022-03-02,"ES","Spain","EURO",17138,11125358,97,101973
2022-03-03,"ES","Spain","EURO",16750,11142108,79,102052
2022-03-04,"ES","Spain","EURO",20326,11162434,62,102114
2022-03-05,"ES","Spain","EURO",19677,11182111,82,102196
2022-03-06,"ES","Spain","EURO",18376,11200487,70,102266
2022-03-07,"ES","Spain","EURO",9798,11210285,59,102325
2022-03-08,"ES","Spain","EURO",8499,11218784,71,102396
2022-03-09,"ES","Spain","EURO",19370,11238154,57,102453
2022-03-10,"ES","Spain","EURO",18793,11256947,71,102524
2022-03-11,"ES","Spain","EURO",18615,11275562,69,102593
2022-03-12,"ES","Spain","EURO",17500,11293062,72,102665
2022-03-13,"ES","Spain","EURO",16879,11309941,62,102727
2022-03-14,"ES","Spain","EURO",9368,11319309,59,102786
2022-03-15,"ES","Spain","EURO",8907,11328216,44,102830
2022-03-16,"ES","Spain","EURO",20699,11348915,53,102883
2022-03-17,"ES","Spain","EURO",19723,11368638,60,102943
2022-03-18,"ES","Spain","EURO",19959,11388597,58,103001
2022-03-19,"ES","Spain","EURO",18193,11406790,51,103052
2022-03-20,"ES","Spain","EURO",18562,11425352,41,103093
2022-03-21,"ES","Spain","EURO",9530,11434882,62,103155
2022-03-22,"ES","Spain","EURO",9387,11444269,41,103196
2022-03-23,"ES","Spain","EURO",23484,11467753,44,103240
2022-03-24,"ES","Spain","EURO",23750,11491503,40,103280
2022-03-25,"ES","Spain","EURO",22482,11513985,46,103326
2022-03-26,"ES","Spain","EURO",18443,11532428,49,103375
2022-03-27,"ES","Spain","EURO",16949,11549377,40,103415
2022-03-28,"ES","Spain","EURO",8262,11557639,35,103450
2022-03-29,"ES","Spain","EURO",6507,11564146,36,103486
2022-03-30,"ES","Spain","EURO",13673,11577819,32,103518
2022-03-31,"ES","Spain","EURO",11723,11589542,47,103565
2022-04-01,"ES","Spain","EURO",11635,11601177,50,103615
2022-04-02,"ES","Spain","EURO",10126,11611303,38,103653
2022-04-03,"ES","Spain","EURO",9904,11621207,39,103692
